Order,Family,Genus,species,tree.name,female2n,male2n,B.chromosomes,sex.chromosome.system,notes..comments,hapauto,codedSCS,Source,Study,sim.state
Artiodactyla,Cervidae,Hippocamelus,bisculus,Hippocamelus_bisculus,70,70,,XY,,34,unfused,Animal Karyotype Book 2020,Spotorno et al. 1987,33
Artiodactyla,Cervidae,Hydropotes,inermis,Hydropotes_inermis,70,70,,XY,,34,unfused,Blackmon,,33
Artiodactyla,Cervidae,Mazama,gouazoubira,Mazama_gouazoubira,70,70,yes,XY,,34,unfused,Animal Karyotype Book 2020,Proskuryakova and Yang (Unpublished),33
Artiodactyla,Cervidae,Odocoileus,hemionus,Odocoileus_hemionus,70,70,,XY,,34,unfused,Blackmon,,33
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus_virginianus,70,70,,XY,,34,unfused,Blackmon,Duarte (Unpublished),33
Rodentia,Cricetidae,Oecomys,paricola,Oecomys_paricola,70,70,,XY,,34,unfused,Animal Karyotype Book 2020,Rosa et al. 2012,33
Artiodactyla,Cervidae,Pudu,puda,Pudu_puda,70,70,,XY,,34,unfused,Blackmon,Spotorno and Fernandez-Donoso 1975,33
Artiodactyla,Cervidae,Rangifer,tarandus,Rangifer_tarandus,70,70,,XY,,34,unfused,Blackmon,CRES San Diego (Unpublished),33
Primates,Cercopithecidae,Cercopithecus,mitis,Cercopithecus_mitis,72,72,,XY,,35,unfused,Animal Karyotype Book 2020,Bigoni and Stanyon (Unpublished),34
Primates,Cercopithecidae,Cercopithecus,pogonias,Cercopithecus_pogonias,72,72,,XY,,35,unfused,Animal Karyotype Book,Ponsa and Eqozcue 1981,34
Rodentia,Heteromyidae,Dipodomys,elator,Dipodomys_elator,72,72,,XY,,35,unfused,Blackmon,,34
Rodentia,Heteromyidae,Dipodomys,nelsoni,Dipodomys_nelsoni,72,72,,XY,,35,unfused,Blackmon,,34
Rodentia,Heteromyidae,Dipodomys,ornatus,Dipodomys_ornatus,72,72,,XY,,35,unfused,Blackmon,,34
Rodentia,Heteromyidae,Dipodomys,spectabilis,Dipodomys_spectabilis,72,72,,XY,,35,unfused,Blackmon,,34
Carnivora,Canidae,Otocyon,megalotis,Otocyon_megalotis,72,72,,XY,,35,unfused,Blackmon,Wayne et al. 1987a,34
Carnivora,Canidae,Atelocynus,microtis,Atelocynus_microtis,74,74,,XY,,36,unfused,Blackmon,Wurster-Hill and Centerwall 1982,35
Artiodactyla,Camelidae,Camelus,bactrianus,Camelus_bactrianus,74,74,,XY,,36,unfused,Blackmon,Balmus et al. 2007,35
Artiodactyla,Camelidae,Camelus,dromedarius,Camelus_dromedarius,74,74,,XY,,36,unfused,Animal Karyotype Book,Balmus et al. 2007,35
Artiodactyla,Camelidae,Camelus,ferus,Camelus_ferus,74,74,,XY,,36,unfused,Animal Karyotype Book 2020,Proskuryakova et al. (Unpublished),35
Carnivora,Canidae,Cerdocyon,thous,Cerdocyon_thous,74,74,,XY,,36,unfused,Animal Karyotype Book,Nash et al. 2001,35
Rodentia,Heteromyidae,Dipodomys,agilis,Dipodomys_agilis,74,74,,XY,,36,unfused,Blackmon,,35
Rodentia,Heteromyidae,Dipodomys,ordii largus,Dipodomys_ordii largus,74,74,,XY,,36,unfused,Blackmon,,35
Carnivora,Ursidae,Helarctos,malayanus,Helarctos_malayanus,74,74,,XY,,36,unfused,Blackmon,,35
Artiodactyla,Camelidae,Lama,glama,Lama_glama,74,74,,XY,,36,unfused,Animal Karyotype Book 2020,Balmus et al. 2007,35
Artiodactyla,Camelidae,Lama,guanicoe,Lama_guanicoe,74,74,,XY,,36,unfused,Animal Karyotype Book 2020,Balmus et al. 2007,35
Artiodactyla,Camelidae,Lama,pacos,Lama_pacos,74,74,,XY,,36,unfused,Animal Karyotype Book 2020,Balmus et al. 2007,35
Carnivora,Ursidae,Selenarctos,thibetanus,Selenarctos_thibetanus,74,74,,XY,,36,unfused,Blackmon,,35
Carnivora,Canidae,Speothos,venaticus,Speothos_venaticus,74,74,,XY,,36,unfused,Animal Karyotype Book,Wayne et al. 1987a,35
Carnivora,Ursidae,Ursus,americanus,Ursus_americanus,74,74,,XY,,36,unfused,Blackmon,Nash and O'Brien 1987,35
Carnivora,Ursidae,Ursus,arctos,Ursus_arctos,74,74,,XY,,36,unfused,Animal Karyotype Book,Nash and O'Brien 1987,35
Carnivora,Ursidae,Ursus,malayanus,Ursus_malayanus,74,74,,XY,,36,unfused,Animal Karyotype Book,Nash and O'Brien 1987,35
Carnivora,Ursidae,Ursus,maritimus,Ursus_maritimus,74,74,,XY,,36,unfused,Animal Karyotype Book,Nash and O'Brien 1987,35
Carnivora,Ursidae,Ursus,thibetanus,Ursus_thibetanus,74,74,,XY,,36,unfused,Animal Karyotype Book,Nash and O'Brien 1987,35
Carnivora,Ursidae,Ursus,ursinus,Ursus_ursinus,74,74,,XY,,36,unfused,Animal Karyotype Book,Nash and O'Brien 1987,35
Artiodactyla,Camelidae,Vicugna,vicugna,Vicugna_vicugna,74,74,,XY,,36,unfused,Blackmon,,35
Carnivora,Canidae,Chrysocyon,brachyurus,Chrysocyon_brachyurus,76,76,,XY,,37,unfused,Animal Karyotype Book,Wayne et al. 1987a,36
Rodentia,Nesomyidae,Eliurus,minor,Eliurus_minor,76,76,,XY,,37,unfused,Animal Karyotype Book 2020,Solano et al. 2011,36
Perissodactyla,Tapiridae,Tapirus,pinchaque,Tapirus_pinchaque,76,76,,XY,,37,unfused,Animal Karyotype Book,Houck et al. 2000,36
Carnivora,Canidae,Canis,familiaris,Canis_familiaris,78,78,,XY,,38,unfused,Blackmon,Graphodatsky et al. 2000a,37
Carnivora,Canidae,Canis,latrans,Canis_latrans,78,78,,XY,,38,unfused,Blackmon,Wurster-Hill and Centerwall 1982,37
Carnivora,Canidae,Canis,lupus,Canis_lupus,78,78,,XY,,38,unfused,Animal Karyotype Book,Wurster-Hill and Centerwall 1982,37
Carnivora,Canidae,Cuon,alpinus,Cuon_alpinus,78,78,,XY,,38,unfused,Animal Karyotype Book 2020,Graphodatsky et al. 2008,37
Rodentia,Bathyergidae,Fukomys,hottentotus damarensis,Fukomys_hottentotus damarensis,78,78,,XY,,38,unfused,Animal Karyotype Book,Nevo et al. 1986,37
Rodentia,Octodontidae,Octodon,lunatus,Octodon_lunatus,78,78,,XY,,38,unfused,Animal Karyotype Book 2020,Spotorno et al. 1995,37
Rodentia,Octodontidae,Octodon,lunatus,Octodon_lunatus,78,78,,XY,,38,unfused,Animal Karyotype Book,Spotorno et al. 1995,37
Rodentia,Nesomyidae,Cricetomys,emini,Cricetomys_emini,80,80,,XY,,39,unfused,Animal Karyotype Book 2020,S. Romanenko (Unpublished),38
Rodentia,Nesomyidae,Cricetomys,gambianus,Cricetomys_gambianus,80,80,,XY,,39,unfused,Animal Karyotype Book 2020,V. Aniskin and V. Volobouev (Unpublished),38
Rodentia,Bathyergidae,Fukomys,hottentotus damarensis,Fukomys_hottentotus damarensis,80,80,,XY,,39,unfused,Animal Karyotype Book 2020,Deuve et al. 2008,38
Rodentia,Cricetidae,Oryzomys,nitidus,Oryzomys_nitidus,80,80,,XY,,39,unfused,Animal Karyotype Book,Volobouev and Aniskin 2000,38
Perissodactyla,Tapiridae,Tapirus,bairdii,Tapirus_bairdii,80,80,,XY,,39,unfused,Animal Karyotype Book,Houck et al. 2000,38
Perissodactyla,Tapiridae,Tapirus,terrestris,Tapirus_terrestris,80,80,,XY,,39,unfused,Blackmon,Houck et al. 2000,38
Primates,Tarsiidae,Tarsius,bancanus,Tarsius_bancanus,80,80,,XY,,39,unfused,Animal Karyotype Book,Poorman et al. 1985,38
Primates,Tarsiidae,Tarsius,syrichta,Tarsius_syrichta,80,80,,XY,,39,unfused,Animal Karyotype Book,Rickart 2003,38
Perissodactyla,Rhinocerotidae,Ceratotherium,simum,Ceratotherium_simum,82,82,,XY,,40,unfused,Blackmon,,39
Perissodactyla,Rhinocerotidae,Ceratotherium,simum simum,Ceratotherium_simum simum,82,82,,XY,,40,unfused,Animal Karyotype Book,Houck et al. 1994,39
Perissodactyla,Rhinocerotidae,Dicerorhinus,sumatrensis,Dicerorhinus_sumatrensis,82,82,,XY,,40,unfused,Animal Karyotype Book 2020,Houck (Unpublished),39
Perissodactyla,Rhinocerotidae,Rhinoceros,unicornis,Rhinoceros_unicornis,82,82,,XY,,40,unfused,Blackmon,Houck et al. 1994,39
Perissodactyla,Rhinocerotidae,Diceros,bicornis,Diceros_bicornis,84,84,,XY,,41,unfused,Animal Karyotype Book,Houck et al. 1995,40
Rodentia,Cricetidae,Anotomys,leander,Anotomys_leander,92,92,,XY,,45,unfused,Blackmon,,44
Rodentia,Echimyidae,Dactylomys,dactylinus,Dactylomys_dactylinus,94,94,,XY,,46,unfused,Animal Karyotype Book 2020,Aniskin 1993,45
Rodentia,Echimyidae,Dactylomys,dactylinus,Dactylomys_dactylinus,96,96,,XY,,47,unfused,Animal Karyotype Book,Aniskin 1993,46
Rodentia,Octodontidae,Tympanoctomys,barrerae,Tympanoctomys_barrerae,102,102,,XY,,50,unfused,Animal Karyotype Book,Gallardo et al. 2004,49
Artiodactyla,Cervidae,Muntiacus,muntjak,Muntiacus_muntjak,6,7,,X1Y1Y2,complex XY,2,fused,Blackmon,,50
Artiodactyla,Cervidae,Muntiacus,muntjak vaginalis,Muntiacus_muntjak vaginalis,6,7,,"X/A, X/A/Y",complex XY,2,fused,Atlas of Mammalian Chromosomes,Burkin et al. 1997,50
Artiodactyla,Cervidae,Muntiacus,crinifrons,Muntiacus_crinifrons,8,9,,"X/A, X/A/Y",complex XY,3,fused,Atlas of Mammalian Chromosomes,Fu and Yang (Unpublished),51
Artiodactyla,Cervidae,Muntiacus,gongshanensis,Muntiacus_gongshanensis,8,9,,"X/A, X/A/Y",complex XY,3,fused,Atlas of Mammalian Chromosomes,Fu and Yang (Unpublished),51
Diprodontia,Macropodidae,Wallabia,bicolor,Wallabia_bicolor,10,11,,X1Y1Y2,complex XY,4,fused,Animal Karyotype Book,Rofe 1979,52
Artiodactyla,Cervidae,Muntiacus,feae,Muntiacus_feae,13,14,,"X/A, X/A/Y",complex XY,6,fused,Atlas of Mammalian Chromosomes,Huang et al. 2006b,54
Rodentia,Muridae,Taterillus,tranieri,Taterillus_tranieri,14,15,,X1Y1Y2,complex XY,6,fused,Blackmon,Dobigny et al. 2003,54
Rodentia,Echimyidae,Proechimys,longicaudatus,Proechimys_longicaudatus,16,17,,X1Y1Y2,complex XY,7,fused,Animal Karyotype Book 2020,Amaral et al. 2013,55
Eulipotyphla,Soricidae,Blarina,hylophaga,Blarina_hylophaga,19,19,,X1Y1Y2,complex XY,8,fused,Animal Karyotype Book,George et al. 1982,56
Chiroptera,Phyllostomidae,Choeroniscus,godmani,Choeroniscus_godmani,20,19,,X1X2Y,complex XY,8,fused,Blackmon,Hsu et al. 1968,56
Peramelemorphia,Thylacomyidae,Macrotis,lagotis,Macrotis_lagotis,18,19,,X1Y1Y2,complex XY,8,fused,Animal Karyotype Book,Martin and Hayman 1967,56
Rodentia,Muridae,Mus,minutoides,Mus_minutoides,18,18,,XY,"fusion of hrom to X, chrom 1 now Y?",8,fused,Animal Karyotype Book 2020,Veyrunes et al. 2004,56
Rodentia,Muridae,Mus,musculoides,Mus_musculoides,18,19,,X1Y1Y2,complex XY,8,fused,Blackmon,,56
Rodentia,Cricetidae,Salinomys,delicatus,Salinomys_delicatus,18,19,,X1Y1Y2,complex XY,8,fused,Blackmon,,56
Rodentia,Muridae,Taterillus,petteri,Taterillus_petteri,18,19,,X1Y1Y2,complex XY,8,fused,Animal Karyotype Book,Dobigny 2002,56
Rodentia,Muridae,Taterillus,sp. 4,Taterillus_sp. 4,19,19,,X1Y1Y2,complex XY,8,fused,Animal Karyotype Book 2020,Volobouev and Aniskin (Unpublished),56
Chiroptera,Phyllostomidae,Carollia,brevicauda,Carollia_brevicauda,20,21,,X1Y1Y2,complex XY,9,fused,Animal Karyotype Book,Stock 1975,57
Chiroptera,Phyllostomidae,Carollia,perspicillata,Carollia_perspicillata,20,21,,X1Y1Y2,complex XY,9,fused,Blackmon,Teeling and Stanyon (Unpublished),57
Chiroptera,Phyllostomidae,Carollia,subrufa,Carollia_subrufa,20,21,,X1Y1Y2,complex XY,9,fused,Blackmon,,57
Chiroptera,Phyllostomidae,Mesophylla,macconnelli,Mesophylla_macconnelli,22,21,,X1X2Y,complex XY,9,fused,Blackmon,Baker et al. 1979,57
Eulipotyphla,Soricidae,Sorex,araneus,Sorex_araneus,21,21,,X1Y1Y2,complex XY,9,fused,Animal Karyotype Book,Serov et al. 1998,57
Eulipotyphla,Soricidae,Sorex,araneus,Sorex_araneus,NA,20-33,,X1Y1Y2,complex XY,9,fused,Atlas of Mammalian Chromosomes,"Dixhens et al. 1998, Ye et al. 2006, Biltueva et al. 2011",57
Soricomorpha,Soricidae,Sorex,araneus Race A,Sorex_araneus Race A,22,23,,X1Y1Y2,complex XY,10,fused,Blackmon,,58
Eulipotyphla,Soricidae,Sorex,coronatus,Sorex_coronatus,NA,22-23,,X1Y1Y2,complex XY,10,fused,Atlas of Mammalian Chromosomes,Biltueva et al. 2011,58
Soricomorpha,Soricidae,Sorex,gemelleus,Sorex_gemelleus,22,23,,X1Y1Y2,complex XY,10,fused,Blackmon,,58
Rodentia,Muridae,Taterillus,pygargus,Taterillus_pygargus,22,23,,X1Y1Y2,complex XY,10,fused,Blackmon,,58
Rodentia,Muridae,Taterillus,sp.1,Taterillus_sp.1,22,23,,X1Y1Y2,complex XY,10,fused,Animal Karyotype Book,Dobigny et al. 2002,58
Rodentia,Muridae,Taterillus,sp.1,Taterillus_sp.1,22,23,,X1Y1Y2,complex XY,10,fused,Blackmon,,58
Rodentia,Echimyidae,Proechimys,goeldii,Proechimys_goeldii,24,25,,X1Y1Y2,complex XY,11,fused,Animal Karyotype Book 2020,Rodrigues Da Costa et al. 2016,59
Rodentia,Muridae,Taterillus,sp.2,Taterillus_sp.2,24,25,,X1Y1Y2,complex XY,11,fused,Blackmon,,59
Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Artibeus_jamaicensis,28,28,,X1Y1Y2,complex XY,12,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979,60
Rodentia,Echimyidae,Proechimys,goeldii,Proechimys_goeldii,26,27,,X1Y1Y2,complex XY,12,fused,Animal Karyotype Book 2020,Rodrigues Da Costa et al. 2016,60
Chiroptera,Rhinolophidae,Rhinolophus,morio,Rhinolophus_morio,28,28,,X1X2Y1Y2,complex XY,12,fused,Animal Karyotype Book 2020,Volleth et al. 2015,60
Artiodactyla,Bovidae,Gazella,subgutturosa marica,Gazella_subgutturosa marica,NA,31-33,,,complex XY,13,fused,Atlas of Mammalian Chromosomes,Kingswoo and Blank 1996,61
Rodentia,Muridae,Vandeleuria,oleracea,Vandeleuria_oleracea,29,29,,X1X2Y,complex XY,13,fused,Blackmon,,61
Chiroptera,Phyllostomidae,Ametrida,centurio,Ametrida_centurio,31,32,,X1Y1Y2,complex XY,14,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979,62
Chiroptera,Phyllostomidae,Ardops,nichollsi,Ardops_nichollsi,30,31,,X1Y1Y2,complex XY,14,fused,Animal Karyotype Book 2020,Baker et al. 1979,62
Chiroptera,Phyllostomidae,Ardops,nichollsi,Ardops_nichollsi,31,32,,X1Y1Y2,complex XY,14,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979,62
Chiroptera,Phyllostomidae,Ariteus,flavescens,Ariteus_flavescens,30,31,,X1Y1Y2,complex XY,14,fused,Animal Karyotype Book,Baker et al. 1979,62
Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Artibeus_jamaicensis,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,Baker et al. 1979,62
Chiroptera,Phyllostomidae,Artibeus,lituratus,Artibeus_lituratus,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,Varella-Garcia et al. 1989,62
Chiroptera,Phyllostomidae,Artibeus,obscurus,Artibeus_obscurus,30,31,,X1Y1Y2,complex XY,14,fused,Animal Karyotype Book 2020,Pieczarka et al. 2013,62
Chiroptera,Phyllostomidae,Artibeus,toltecus,Artibeus_toltecus,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,,62
Chiroptera,Phyllostomidae,Enchisthenes,hartii,Enchisthenes_hartii,31,32,,X1Y1Y2,complex XY,14,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979,62
Artiodactyla,Bovidae,Gazella,dorcas,Gazella_dorcas,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,,62
Artiodactyla,Bovidae,Gazella,granti,Gazella_granti,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,,62
Artiodactyla,Bovidae,Nanger,granti roosevelti,Gazella_granti roosevelti,30,31,,"X/A, Y; rujuvenation of autosome to X-chromosome",complex XY,14,fused,Atlas of Mammalian Chromosomes,CRES San Diego (Unpublished),62
Artiodactyla,Bovidae,Gazella,subgutturosa,Gazella_subgutturosa,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,,62
Artiodactyla,Bovidae,Gazella,subgutturosa subgutturosa,Gazella_subgutturosa subgutturosa,32,31,,"X/A, X/A/Y",complex XY,14,fused,Atlas of Mammalian Chromosomes,CRES San Diego (Unpublished),62
Chiroptera,Phyllostomidae,Phyllops,haitiensis,Phyllops_haitiensis,31,32,,X1Y1Y2,complex XY,14,fused,Atlas of Mammalian Chromosomes,Baker et al. 1979,62
Rodentia,Muridae,Taterillus,arenarius,Taterillus_arenarius,30,31,,X1Y1Y2,complex XY,14,fused,Blackmon,,62
Artiodactyla,Bovidae,Tragelaphus,strepsiceros strepsiceros,Tragelaphus_strepsiceros strepsiceros,32,31,,X1X2Y,complex XY,14,fused,Blackmon,,62
Artiodactyla,Bovidae,Gazella,cuvieri,Gazella_cuvieri,32,33,,"X/A, X/A/Y",complex XY,15,fused,Atlas of Mammalian Chromosomes,CRES San Diego (Unpublished),63
Artiodactyla,Bovidae,Gazella,leptoceros,Gazella_leptoceros,32,33,,X1Y1Y2,complex XY,15,fused,Blackmon,Cernohorska et al. 2012,63
Artiodactyla,Bovidae,Gazella,spekei,Gazella_spekei,32,33,,X1Y1Y2,complex XY,15,fused,Blackmon,CRES San Diego (Unpublished),63
Rodentia,Muridae,Mus,minutoides,Mus_minutoides,33,33,,XY,fusion of chrom 1 to X and Y,15,fused,Atlas of Mammalian Chromosomes,Volobouev and Aniskin (Unpublished),63
Artiodactyla,Bovidae,Taurotragus,derbianus,Taurotragus_derbianus,32,31,,"X/X, X/Y/A",complex XY,15,fused,Atlas of Mammalian Chromosomes,Rubes et al. 2008,63
Carnivora,Herpestidae,Atilax,paludinosus,Atilax_paludinosus,36,35,,X1X2Y,complex XY,16,fused,Animal Karyotype Book,Wurster-Hill and Gray 1975,64
Artiodactyla,Bovidae,Gazella,gazella,Gazella_gazella,34,35,,X1Y1Y2,complex XY,16,fused,Blackmon,CRES San Diego (Unpublished),64
Carnivora,Herpestidae,Herpestes,auropunctatus,Herpestes_auropunctatus,36,35,,X1X2Y,complex XY,16,fused,Blackmon,,64
Rodentia,Muridae,Mus,minutoides-1,Mus_minutoides-1,36,35,,X1X2Y,complex XY,16,fused,Blackmon,,64
Rodentia,Muridae,Taterillus,arenarius,Taterillus_arenarius,34,35,,X1Y1Y2,complex XY,16,fused,Animal Karyotype Book,Volobouev and Granjon 1996,64
Artiodactyla,Bovidae,Tragelaphus,eurycerus,Tragelaphus_eurycerus,34,33,,"X/X, X/Y/A",complex XY,16,fused,Atlas of Mammalian Chromosomes,Rubes et al. 2008,64
Rodentia,Cricetidae,Deltamys,kempi,Deltamys_kempi,38,37,,X1X2Y,complex XY,17,fused,Blackmon,,65
Eulipotyphla,Soricidae,Sorex,granarius,Sorex_granarius,NA,36-37,,X1Y1Y2,complex XY,17,fused,Atlas of Mammalian Chromosomes,"Biltueva et al. 2011, Biltueva and Vorobieva 2012",65
Rodentia,Muridae,Taterillus,sp.2,Taterillus_sp.2,38,37,,X1Y1Y2,complex XY,17,fused,Animal Karyotype Book,Dobigny et al. 2002,65
Artiodactyla,Bovidae,Nanger,dama mhorr,Nanger_dama mhorr,NA,38-40,,rujuvenation of autosomes to sex chromosomes,complex XY,19,fused,Atlas of Mammalian Chromosomes,Cernohorska et al. 2012,67
Artiodactyla,Bovidae,Nanger,dama ruficollis,Nanger_dama ruficollis,NA,38-40,,rujuvenation of autosomes to sex chromosomes,complex XY,19,fused,Atlas of Mammalian Chromosomes,Cernohorska et al. 2012,67
Primates,Atelidae,Alouatta,arctoidea,Alouatta_arctoidea,44,44,,X1X2Y1Y2,complex XY,20,fused,Animal Karyotype Book 2020,Stanyon et al. 2011,68
Primates,Atelidae,Alouatta,fusca clamitans,Alouatta_fusca clamitans,46,45,,X1X2X3Y1Y2,complex XY,20,fused,Atlas of Mammalian Chromosomes,de Oliveira et al. 2002,68
Primates,Atelidae,Alouatta,seniculus,Alouatta_seniculus,44,44,,X1X2Y1Y2,complex XY,20,fused,Animal Karyotype Book,Stanyon et al. 1995,68
Artiodactyla,Cervidae,Mazama,americana,Mazama_americana,42,43,yes,X1Y1Y2,complex XY,20,fused,Animal Karyotype Book 2020,Aquino et al. 2013,68
Primates,Atelidae,Alouatta,seniculus macconnelli,Alouatta_seniculus macconnelli,46,46,,X1X2Y1Y2,complex XY,21,fused,Animal Karyotype Book 2020,de Oliveira et al. 2002,69
Primates,Pitheciidae,Cacajao,calvus,Cacajao_calvus,46,45,,X1X2Y,complex XY,21,fused,Blackmon,,69
Rodentia,Cricetidae,Dicrostonyx,torquatus,Dicrostonyx_torquatus,NA,45,Yes,X1X2Y,complex XY,21,fused,Animal Karyotype Book 2020,Romanenko et al. 2016,69
Primates,Cercopithecidae,Trachypithecus,cristatus,Trachypithecus_cristatus,44,44,,X1Y1Y2,complex XY,21,fused,Atlas of Mammalian Chromosomes,Bigoni et al. 1997a,69
Artiodactyla,Bovidae,Boselaphus,tragocamelus,Boselaphus_tragocamelus,46,46,,XY,rujuvenation of autosome 14 o sex chromosomes,22,fused,Blackmon,Gallagher et al. 1998,70
Primates,Callitrichidae,Callimico,goeldii,Callimico_goeldii,48,47,,X1X2Y,complex XY,22,fused,Blackmon,Dumas et al. 2007,70
Artiodactyla,Bovidae,Nanger,soemmerringii,Nanger_soemmerringii,NA,34-39,,rujuvenation of autosomes to sex chromosomes,complex XY,22,fused,Atlas of Mammalian Chromosomes,CRES San Diego (Unpublished),70
Primates,Atelidae,Alouatta,belzebul,Alouatta_belzebul,50,49,,X1X2Y,complex XY,23,fused,Blackmon,,71
Primates,Atelidae,Alouatta,fusca,Alouatta_fusca,50,49,,X1X2Y,complex XY,23,fused,Blackmon,,71
Primates,Atelidae,Alouatta,guariba,Alouatta_guariba,50,50,,X1X2Y1Y2,complex XY,23,fused,Animal Karyotype Book 2020,Stanyon et al. 2011,71
Primates,Atelidae,Alouatta,sara,Alouatta_sara,50,50,,X1X2Y1Y2,complex XY,23,fused,Animal Karyotype Book 2020,Consigliere et al. 1996,71
Primates,Aotidae,Aotus,azarae,Aotus_azarae,50,49,,X1X2Y,complex XY,23,fused,Blackmon,,71
Primates,Aotidae,Aotus,boliviensis,Aotus_boliviensis,50,49,,X1X2Y,complex XY,23,fused,Blackmon,,71
Primates,Aotidae,Aotus,inflatus,Aotus_inflatus,50,49,,X1X2Y,complex XY,23,fused,Blackmon,,71
Primates,Aotidae,Aotus,sp.,Aotus_sp.,50,49,,X1X2Y,complex XY,23,fused,Blackmon,,71
Pilosa,Choloepodidae,Choloepus,hoffmanni,Choloepus_hoffmanni,49,49,,X1X2Y,complex XY,23,fused,Blackmon,,71
Artiodactyla,Cervidae,Elaphodus,cephalophus,Elaphodus_cephalophus,NA,46-48,,X1Y1Y2,complex XY,23,fused,Animal Karyotype Book,CRES San Diego (Unpublished),71
Artiodactyla,Cervidae,Elaphodus,cephalophus,Elaphodus_cephalophus,47,47,,XY,17 fusion to X,23,fused,Atlas of Mammalian Chromosomes,Huang et al. 2006a,71
Rodentia,Cricetidae,Lasiopodomys,mandarinus,Lasiopodomys_mandarinus,47,48,,"neo sex chroms X1X2X3 (f), XY (m)",complex XY,23,fused,Atlas of Mammalian Chromosomes,"Gladkikh et al. 2016, Aniskin and Volobouev (Unpublished)",71
Primates,Atelidae,Alouatta,sara,Alouatta_sara,52,52,,X1X2Y1Y2,complex XY,24,fused,Animal Karyotype Book,Stanyon et al. 1995,72
Primates,Atelidae,Alouatta,caraya,Alouatta_caraya,54,54,,X1X2Y1Y2,complex XY,25,fused,Animal Karyotype Book 2020,de Oliveira et al. 2002,73
Primates,Atelidae,Alouatta,palliata,Alouatta_palliata,54,53,,X1X2Y,complex XY,25,fused,Blackmon,,73
Monotremata,Tachyglossidae,Tachyglossus,aculeatus,Tachyglossus_aculeatus,64,63,,X1X2X3X4X5Y1Y2Y3Y4,complex XY,27,fused,Atlas of Mammalian Chromosomes,Rens et al. 2007,75
Artiodactyla,Bovidae,Tragelaphus,angasii,Tragelaphus_angasii,54,55,,"X/X, X/Y/A",complex XY,27,fused,Atlas of Mammalian Chromosomes,Rubes et al. 2008,75
Artiodactyla,Bovidae,Gazella,rufifrons laevipes,Gazella_rufifrons laevipes,58,58,,XY,rujuvenation of autosome to sex chromosomes,28,fused,Animal Karyotype Book,CRES San Diego (Unpublished),76
Artiodactyla,Bovidae,Gazella,thomsonii,Gazella_thomsonii,58,58,,XY,rujuvenation of autosome to sex chromosomes,28,fused,Blackmon,CRES San Diego (Unpublished),76
Artiodactyla,Cervidae,Mazama,nemorivaga,Mazama_nemorivaga,68,69,yes,X1Y1Y2,complex XY,33,fused,Animal Karyotype Book 2020,Fiorillo et al. 2013,81
Rodentia,Cricetidae,Akodon,sp.-1,Akodon_sp.-1,NA,,,"XX, XY females and XY males",complex XY,NA,unfused,Blackmon,,NA
Rodentia,Cricetidae,Akodon,sp.-2,Akodon_sp.-2,NA,,,"XX, XY females and XY males",complex XY,NA,unfused,Blackmon,,NA
Perissodactyla,Equidae,Equus,quagga boehmi,Equus_quagga boehmi,NA,44-45,,XY,,NA,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),NA
Chiroptera,Pteropodidae,Micropteropus,pusillus,Micropteropus_pusillus,35,35,,,complex XY,16,unclear,Atlas of Mammalian Chromosomes,Haiduk et al. 1981,NA
Rodentia,Cricetidae,Microtus,mandarinus mandarinus,Microtus_mandarinus mandarinus,NA,,,"XO, XX females and XY males/no SRY",complex XY,NA,unfused,Blackmon,,NA
Rodentia,Muridae,Mus,minutoides-2,Mus_minutoides-2,NA,,,"XX,X*X,X*Y females  and XY males",complex XY,NA,unfused,Blackmon,,NA
Rodentia,Cricetidae,Myopus,schisticolor,Myopus_schisticolor,NA,,,"XX,X*X,X*Y females and XY males",complex XY,NA,unfused,Blackmon,,NA
